507, 50.046576
508, 50.046437
509, 50.046299
510, 50.046162
511, 50.046025
512, 50.045889
513, 50.045754
514, 50.045619
515, 50.045485
516, 50.045352
517, 50.045219
518, 50.045087
519, 50.044956
520, 50.044825
521, 50.044695
522, 50.044565
523, 50.044436
524, 50.044308
525, 50.044180
526, 50.044053
527, 50.043927
528, 50.043801
529, 50.043675
530, 50.043551
531, 50.043426
532, 50.043303
533, 50.043180
534, 50.043058
535, 50.042936
536, 50.042815
537, 50.042694
538, 50.042574
539, 50.042454
540, 50.042335
541, 50.042217
542, 50.042099
543, 50.041981
544, 50.041865
545, 50.041748
546, 50.041632
547, 50.041517
548, 50.041403
549, 50.041288
550, 50.041175
551, 50.041062
552, 50.040949
553, 50.040837
554, 50.040725
555, 50.040614
556, 50.040503
557, 50.040393
558, 50.040284
559, 50.040174
560, 50.040066
561, 50.039958
562, 50.039850
563, 50.039743
564, 50.039636
565, 50.039530
566, 50.039424
567, 50.039319
568, 50.039214
569, 50.039109
570, 50.039005
571, 50.038902
572, 50.038799
573, 50.038696
574, 50.038594
575, 50.038492
576, 50.038391
577, 50.038290
578, 50.038190
579, 50.038090
580, 50.037990
581, 50.037891
582, 50.037793
583, 50.037694
584, 50.037596
585, 50.037499
586, 50.037402
587, 50.037305
588, 50.037209
589, 50.037114
590, 50.037018
591, 50.036923
592, 50.036829
593, 50.036734
594, 50.036641
595, 50.036547
596, 50.036454
597, 50.036362
598, 50.036270
599, 50.036178
600, 50.036086
601, 50.035995
602, 50.035905
603, 50.035814
604, 50.035724
605, 50.035635
606, 50.035546
607, 50.035457
608, 50.035368
609, 50.035280
610, 50.035193
611, 50.035105
612, 50.035018
613, 50.034931
614, 50.034845
615, 50.034759
616, 50.034674
617, 50.034588
618, 50.034503
619, 50.034419
620, 50.034335
621, 50.034251
622, 50.034167
623, 50.034084
624, 50.034001
625, 50.033919
626, 50.033836
627, 50.033754
628, 50.033673
629, 50.033592
630, 50.033511
631, 50.033430
632, 50.033350
633, 50.033270
634, 50.033190
635, 50.033111
636, 50.033032
637, 50.032953
638, 50.032875
639, 50.032796
640, 50.032719
641, 50.032641
642, 50.032564
643, 50.032487
644, 50.032410
645, 50.032334
646, 50.032258
647, 50.032182
648, 50.032107
649, 50.032032
650, 50.031957
651, 50.031883
652, 50.031808
653, 50.031734
654, 50.031661
655, 50.031587
656, 50.031514
657, 50.031441
658, 50.031369
659, 50.031296
660, 50.031224
661, 50.031152
662, 50.031081
663, 50.031010
664, 50.030939
665, 50.030868
666, 50.030798
667, 50.030728
668, 50.030658
669, 50.030588
670, 50.030519
671, 50.030449
672, 50.030381
673, 50.030312
674, 50.030244
675, 50.030176
676, 50.030108
677, 50.030040
678, 50.029973
679, 50.029906
680, 50.029839
681, 50.029772
682, 50.029706
683, 50.029640
684, 50.029574
685, 50.029508
686, 50.029443
687, 50.029378
688, 50.029313
689, 50.029248
690, 50.029184
691, 50.029119
692, 50.029055
693, 50.028992
694, 50.028928
695, 50.028865
696, 50.028802
697, 50.028739
698, 50.028676
699, 50.028614
700, 50.028552
701, 50.028490
702, 50.028428
703, 50.028366
704, 50.028305
705, 50.028244
706, 50.028183
707, 50.028123
708, 50.028062
709, 50.028002
710, 50.027942
711, 50.027882
712, 50.027822
713, 50.027763
714, 50.027704
715, 50.027645
716, 50.027586
717, 50.027528
718, 50.027469
719, 50.027411
720, 50.027353
721, 50.027295
722, 50.027238
723, 50.027181
724, 50.027123
725, 50.027066
726, 50.027010
727, 50.026953
728, 50.026897
729, 50.026841
730, 50.026785
731, 50.026729
732, 50.026673
733, 50.026618
734, 50.026563
735, 50.026508
736, 50.026453
737, 50.026398
738, 50.026344
739, 50.026289
740, 50.026235
741, 50.026181
742, 50.026127
743, 50.026074
744, 50.026021
745, 50.025967
746, 50.025914
747, 50.025861
748, 50.025809
749, 50.025756
750, 50.025704
751, 50.025652
752, 50.025600
753, 50.025548
754, 50.025496
755, 50.025445
756, 50.025394
757, 50.025343
758, 50.025292
759, 50.025241
760, 50.025190
761, 50.025140
762, 50.025089
763, 50.025039
764, 50.024989
765, 50.024940
766, 50.024890
767, 50.024840
768, 50.024791
769, 50.024742
770, 50.024693
771, 50.024644
772, 50.024595
773, 50.024547
774, 50.024499
775, 50.024450
776, 50.024402
777, 50.024354
778, 50.024307
779, 50.024259
780, 50.024212
781, 50.024164
782, 50.024117
783, 50.024070
784, 50.024023
785, 50.023977
786, 50.023930
787, 50.023884
788, 50.023838
789, 50.023792
790, 50.023746
791, 50.023700
792, 50.023654
793, 50.023609
794, 50.023563
795, 50.023518
796, 50.023473
797, 50.023428
798, 50.023383
799, 50.023338
800, 50.023294
801, 50.023250
802, 50.023205
803, 50.023161
804, 50.023117
805, 50.023073
806, 50.023030
807, 50.022986
808, 50.022943
809, 50.022899
810, 50.022856
811, 50.022813
812, 50.022770
813, 50.022728
814, 50.022685
815, 50.022642
816, 50.022600
817, 50.022558
818, 50.022516
819, 50.022474
820, 50.022432
821, 50.022390
822, 50.022349
823, 50.022307
824, 50.022266
825, 50.022224
826, 50.022183
827, 50.022142
828, 50.022102
829, 50.022061
830, 50.022020
831, 50.021980
832, 50.021939
833, 50.021899
834, 50.021859
835, 50.021819
836, 50.021779
837, 50.021739
838, 50.021700
839, 50.021660
840, 50.021621
841, 50.021581
842, 50.021542
843, 50.021503
844, 50.021464
845, 50.021425
846, 50.021387
847, 50.021348
848, 50.021310
849, 50.021271
850, 50.021233
851, 50.021195
852, 50.021157
853, 50.021119
854, 50.021081
855, 50.021043
856, 50.021006
857, 50.020968
858, 50.020931
859, 50.020894
860, 50.020856
861, 50.020819
862, 50.020782
863, 50.020746
864, 50.020709
865, 50.020672
866, 50.020636
867, 50.020599
868, 50.020563
869, 50.020527
870, 50.020491
871, 50.020455
872, 50.020419
873, 50.020383
874, 50.020347
875, 50.020312
876, 50.020276
877, 50.020241
878, 50.020205
879, 50.020170
880, 50.020135
881, 50.020100
882, 50.020065
883, 50.020031
884, 50.019996
885, 50.019961
886, 50.019927
887, 50.019892
888, 50.019858
889, 50.019824
890, 50.019790
891, 50.019756
892, 50.019722
893, 50.019688
894, 50.019654
895, 50.019621
896, 50.019587
897, 50.019554
898, 50.019520
899, 50.019487
900, 50.019454
901, 50.019421
902, 50.019388
903, 50.019355
904, 50.019322
905, 50.019289
906, 50.019257
907, 50.019224
908, 50.019192
909, 50.019159
910, 50.019127
911, 50.019095
912, 50.019063
913, 50.019031
914, 50.018999
915, 50.018967
916, 50.018935
917, 50.018904
918, 50.018872
919, 50.018841
920, 50.018809
921, 50.018778
922, 50.018747
923, 50.018716
924, 50.018684
925, 50.018654
926, 50.018623
927, 50.018592
928, 50.018561
929, 50.018530
930, 50.018500
931, 50.018469
932, 50.018439
933, 50.018409
934, 50.018378
935, 50.018348
936, 50.018318
937, 50.018288
938, 50.018258
939, 50.018228
940, 50.018199
941, 50.018169
942, 50.018139
943, 50.018110
944, 50.018080
945, 50.018051
946, 50.018022
947, 50.017993
948, 50.017963
949, 50.017934
950, 50.017905
951, 50.017877
952, 50.017848
953, 50.017819
954, 50.017790
955, 50.017762
956, 50.017733
957, 50.017705
958, 50.017676
959, 50.017648
960, 50.017620
961, 50.017592
962, 50.017563
963, 50.017535
964, 50.017508
965, 50.017480
966, 50.017452
967, 50.017424
968, 50.017396
969, 50.017369
970, 50.017341
971, 50.017314
972, 50.017287
973, 50.017259
974, 50.017232
975, 50.017205
976, 50.017178
977, 50.017151
978, 50.017124
979, 50.017097
980, 50.017070
981, 50.017043
982, 50.017017
983, 50.016990
984, 50.016964
985, 50.016937
986, 50.016911
987, 50.016884
988, 50.016858
989, 50.016832
990, 50.016806
991, 50.016780
992, 50.016754
993, 50.016728
994, 50.016702
995, 50.016676
996, 50.016650
997, 50.016624
998, 50.016599
999, 50.016573
